unique.id,cited.species,gender,considered.species,country,admin2,admin3,locality,col.start.year,col.finish.year,1.year.monthly?,lon_orig,lat_orig,mun_geocod,mun_lon,mun_lat,area.mun.km,lon_dec,lat_dec,coord.prec,loc_type_wieczorek,fonte das coordenadas,ref,pub.year,obs,n
2185,L. whitmani,,L_whitmani,Brazil,Mato Grosso do Sul,Bonito,"Serra da Bodoquena, Guaicurus, Benzano, porco",1999,1999,0,,,5002209,-56.492859,-21.124341,4934.414,-56.492859,-21.124341,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),NA,,
2186,L. longipalpis,,L_longipalpis,Brazil,Mato Grosso do Sul,Bonito,"Serra da Bodoquena, Guaicurus, Sítio Antônio mata",1999,1999,0,,,5002209,-56.492859,-21.124341,4934.414,-56.492859,-21.124341,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),NA,,
2187,L. whitmani,,L_whitmani,Brazil,Mato Grosso do Sul,Bonito,"Serra da Bodoquena, Guaicurus, Sítio Antônio mata",1999,1999,0,,,5002209,-56.492859,-21.124341,4934.414,-56.492859,-21.124341,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),NA,,
2190,L. longipalpis,,L_longipalpis,Brazil,Mato Grosso do Sul,Bonito,"Serra da Bodoquena, Guaicurus, Sr Barbosa, morro",1999,1999,0,,,5002209,-56.492859,-21.124341,4934.414,-56.492859,-21.124341,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),NA,,
2191,L. whitmani,,L_whitmani,Brazil,Mato Grosso do Sul,Bonito,"Serra da Bodoquena, Guaicurus, Sr Barbosa, morro",1999,1999,0,,,5002209,-56.492859,-21.124341,4934.414,-56.492859,-21.124341,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),NA,,
2195,L. longipalpis,,L_longipalpis,Brazil,Mato Grosso do Sul,Bonito,"Serra da Bodoquena, Sítio 3 Morrinhos",1999,1999,0,,,5002209,-56.492859,-21.124341,4934.414,-56.492859,-21.124341,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),NA,,
2196,L. whitmani,,L_whitmani,Brazil,Mato Grosso do Sul,Bonito,"Serra da Bodoquena, Sítio 3 Morrinhos",1999,1999,0,,,5002209,-56.492859,-21.124341,4934.414,-56.492859,-21.124341,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),NA,,
2118,L. flaviscutellata,,L_flaviscutellata,Brazil,Mato Grosso do Sul,Bataguassu,"Porto, Sr Romualdo, João Baiano, Porto Romualdo",1999,1999,0,,,5001904,-52.425437,-21.715288,2417.599,-52.266936,-21.741141,1,coordinates,Gomes et al. 2012,Collection data: USP (Galati),NA,,
5907,L. intermedia,,L_intermedia,Brazil,São Paulo,Iporanga,Nhunguara,1999,1999,0,,,3521200,-48.589601,-24.58446,1152.059,-48.5978,-24.5857,2,,,Collection data: USP (Galati),NA,,
5908,L. neivai,,L_neivai,Brazil,São Paulo,Iporanga,Nhunguara,1999,1999,0,,,3521200,-48.589601,-24.58446,1152.059,-48.5978,-24.5857,2,,,Collection data: USP (Galati),NA,,
5893,L. intermedia,,L_intermedia,Brazil,São Paulo,Iporanga,Centro,1999,1999,0,,,3521200,-48.589601,-24.58446,1152.059,-48.5934,-24.5852,2,,,Collection data: USP (Galati),NA,,
5894,L. neivai,,L_neivai,Brazil,São Paulo,Iporanga,Centro,1999,1999,0,,,3521200,-48.589601,-24.58446,1152.059,-48.5934,-24.5852,2,,,Collection data: USP (Galati),NA,,
5739,L. intermedia,,L_intermedia,Brazil,São Paulo,Barra do Turvo,B Côrrego da Onça,1999,1999,0,,,3505401,-48.502343,-24.759387,1007.67,-48.502343,-24.759387,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),NA,,
5740,L. neivai,,L_neivai,Brazil,São Paulo,Barra do Turvo,B Côrrego da Onça,1999,1999,0,,,3505401,-48.502343,-24.759387,1007.67,-48.502343,-24.759387,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),NA,,
5741,L. intermedia,,L_intermedia,Brazil,São Paulo,Barra do Turvo,B Pimentas,1999,1999,0,,,3505401,-48.502343,-24.759387,1007.67,-48.502343,-24.759387,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),NA,,
5742,L. neivai,,L_neivai,Brazil,São Paulo,Barra do Turvo,B Pimentas,1999,1999,0,,,3505401,-48.502343,-24.759387,1007.67,-48.502343,-24.759387,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),NA,,
5745,L. intermedia,,L_intermedia,Brazil,São Paulo,Barra do Turvo,Jardim Terra Nova,1999,1999,0,,,3505401,-48.502343,-24.759387,1007.67,-48.502343,-24.759387,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),NA,,
5746,L. neivai,,L_neivai,Brazil,São Paulo,Barra do Turvo,Jardim Terra Nova,1999,1999,0,,,3505401,-48.502343,-24.759387,1007.67,-48.502343,-24.759387,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),NA,,
5774,L. neivai,,L_neivai,Brazil,São Paulo,Cajati,B Fáli,1999,1999,0,,,3509254,-48.105,-24.726361,454.436,-48.105,-24.726361,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),NA,,
5775,L. intermedia,,L_neivai,Brazil,São Paulo,Cajati,B. Pito,1999,1999,0,,,3509254,-48.105,-24.726361,454.436,-48.105,-24.726361,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),NA,,
5776,L. neivai,,L_neivai,Brazil,São Paulo,Cajati,B. Pito,1999,1999,0,,,3509254,-48.105,-24.726361,454.436,-48.105,-24.726361,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),NA,,
5777,L. neivai,,L_neivai,Brazil,São Paulo,Cajati,"Unidos do sul, Lagoinha",1999,1999,0,,,3509254,-48.105,-24.726361,454.436,-48.105,-24.726361,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),NA,,
5833,L. intermedia,,L_intermedia,Brazil,São Paulo,Eldorado,Barra do Braço,1999,1999,0,,,3514809,-48.103228,-24.525387,1654.256,-48.103228,-24.525387,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),NA,,
5834,L. neivai,,L_neivai,Brazil,São Paulo,Eldorado,Barra do Braço,1999,1999,0,,,3514809,-48.103228,-24.525387,1654.256,-48.103228,-24.525387,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),NA,,
5962,L. intermedia,,L_intermedia,Brazil,São Paulo,Juquiá,B Lagoinha,1999,1999,0,,,3526100,-47.635342,-24.320703,812.799,-47.635342,-24.320703,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),NA,,
5963,L. neivai,,L_neivai,Brazil,São Paulo,Juquiá,B Lagoinha,1999,1999,0,,,3526100,-47.635342,-24.320703,812.799,-47.635342,-24.320703,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),NA,,
5994,L. neivai,,L_neivai,Brazil,São Paulo,Miracatu,B Engenho,1999,1999,0,,,3529906,-47.457104,-24.283929,1001.484,-47.457104,-24.283929,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),NA,,
5995,L. neivai,,L_neivai,Brazil,São Paulo,Miracatu,B Unidos do Sul,1999,1999,0,,,3529906,-47.457104,-24.283929,1001.484,-47.457104,-24.283929,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),NA,,
6073,L. intermedia,,L_intermedia,Brazil,São Paulo,Pedro de Toledo,Água Parada,1999,1999,0,,,3537206,-47.229076,-24.272801,670.44,-47.229076,-24.272801,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),NA,,
6074,L. neivai,,L_neivai,Brazil,São Paulo,Pedro de Toledo,Água Parada,1999,1999,0,,,3537206,-47.229076,-24.272801,670.44,-47.229076,-24.272801,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),NA,,
6075,L. intermedia,,L_intermedia,Brazil,São Paulo,Pedro de Toledo,Bairro São Lourenço,1999,1999,0,,,3537206,-47.229076,-24.272801,670.44,-47.229076,-24.272801,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),NA,,
6076,L. migonei,,L_migonei,Brazil,São Paulo,Pedro de Toledo,Bairro São Lourenço,1999,1999,0,,,3537206,-47.229076,-24.272801,670.44,-47.229076,-24.272801,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),NA,,
6077,L. neivai,,L_neivai,Brazil,São Paulo,Pedro de Toledo,Bairro São Lourenço,1999,1999,0,,,3537206,-47.229076,-24.272801,670.44,-47.229076,-24.272801,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),NA,,
6078,L. neivai,,L_neivai,Brazil,São Paulo,Pedro de Toledo,Faz S Paulo,1999,1999,0,,,3537206,-47.229076,-24.272801,670.44,-47.229076,-24.272801,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),NA,,
6083,L. intermedia,,L_intermedia,Brazil,São Paulo,Pedro de Toledo,Três Barras,1999,1999,0,,,3537206,-47.229076,-24.272801,670.44,-47.229076,-24.272801,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),NA,,
6084,L. neivai,,L_neivai,Brazil,São Paulo,Pedro de Toledo,Três Barras,1999,1999,0,,,3537206,-47.229076,-24.272801,670.44,-47.229076,-24.272801,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),NA,,
5930,L. intermedia,,L_intermedia,Brazil,São Paulo,Itariri,B Rio do Azeite,1999,1999,0,,,3523305,-47.175726,-24.292006,273.667,-47.175726,-24.292006,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),NA,,
5931,L. neivai,,L_neivai,Brazil,São Paulo,Itariri,B Rio do Azeite,1999,1999,0,,,3523305,-47.175726,-24.292006,273.667,-47.175726,-24.292006,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),NA,,
5932,L. intermedia,,L_intermedia,Brazil,São Paulo,Itariri,Barra dos Tavares,1999,1999,0,,,3523305,-47.175726,-24.292006,273.667,-47.175726,-24.292006,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),NA,,
5933,L. migonei,,L_migonei,Brazil,São Paulo,Itariri,Barra dos Tavares,1999,1999,0,,,3523305,-47.175726,-24.292006,273.667,-47.175726,-24.292006,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),NA,,
5934,L. neivai,,L_neivai,Brazil,São Paulo,Itariri,Barra dos Tavares,1999,1999,0,,,3523305,-47.175726,-24.292006,273.667,-47.175726,-24.292006,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),NA,,
5935,L. intermedia,,L_intermedia,Brazil,São Paulo,Itariri,Igrejinha,1999,1999,0,,,3523305,-47.175726,-24.292006,273.667,-47.175726,-24.292006,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),NA,,
5936,L. neivai,,L_neivai,Brazil,São Paulo,Itariri,Igrejinha,1999,1999,0,,,3523305,-47.175726,-24.292006,273.667,-47.175726,-24.292006,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),NA,,
5810,L. neivai,,L_neivai,Brazil,São Paulo,Conchal,,1999,1999,0,,,3512209,-47.174376,-22.330076,182.793,-47.174376,-22.330076,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),NA,,
5858,L. intermedia,,L_intermedia,Brazil,São Paulo,Ilhabela,Ilha Bela ?,1999,1999,0,,,3520400,-45.354057,-23.788653,347.515,-45.2906,-23.8528,2,,,Collection data: USP (Galati),NA,,
5859,L. migonei,,L_migonei,Brazil,São Paulo,Ilhabela,Ilha Bela ?,1999,1999,0,,,3520400,-45.354057,-23.788653,347.515,-45.2906,-23.8528,2,,,Collection data: USP (Galati),NA,,
3436,L. intermedia,,L_intermedia,Brazil,Minas Gerais,Porteirinha,,2000,,,43°01’46’’ W,15°44’42’’ S,3152204,-43.028523,-15.746838,1749.683,-43.028523,-15.746838,3,,IBGE 2015 (Municipality admin center),Barata et al. 2004,2004,Municipality divided into 7 regions and 2 capture sites set up in each region. Map with capture sites within Porteirinha included in the article. No distinction of sandflies caught in each region though,
3438,L. longipalpis,,L_longipalpis,Brazil,Minas Gerais,Porteirinha,,2000,,,43°01’46’’ W,15°44’42’’ S,3152204,-43.028523,-15.746838,1749.683,-43.028523,-15.746838,3,,IBGE 2015 (Municipality admin center),Barata et al. 2004,2004,Municipality divided into 7 regions and 2 capture sites set up in each region. Map with capture sites within Porteirinha included in the article. No distinction of sandflies caught in each region though,
3441,L. migonei,,L_migonei,Brazil,Minas Gerais,Porteirinha,,2000,,,43°01’46’’ W,15°44’42’’ S,3152204,-43.028523,-15.746838,1749.683,-43.028523,-15.746838,3,,IBGE 2015 (Municipality admin center),Barata et al. 2004,2004,Municipality divided into 7 regions and 2 capture sites set up in each region. Map with capture sites within Porteirinha included in the article. No distinction of sandflies caught in each region though,
3443,L. whitmani,,L_whitmani,Brazil,Minas Gerais,Porteirinha,,2000,,,43°01’46’’ W,15°44’42’’ S,3152204,-43.028523,-15.746838,1749.683,-43.028523,-15.746838,3,,IBGE 2015 (Municipality admin center),Barata et al. 2004,2004,Municipality divided into 7 regions and 2 capture sites set up in each region. Map with capture sites within Porteirinha included in the article. No distinction of sandflies caught in each region though,
1468,L. longipalpis,,L_longipalpis,Brazil,Maranhão,Dom Pedro,bairros periurbanos contíguos ao centro da cidade por meio de outros bairros,2000,,,44o 28´W,5o 9´S,2103802,-44.44001,-5.038448,358.493,-44.44001,-5.038448,3,,IBGE 2015 (Municipality admin center),Leonardo & Rebêlo 2004,2004,,
1469,L. whitmani,,L_whitmani,Brazil,Maranhão,Dom Pedro,bairros periurbanos contíguos ao centro da cidade por meio de outros bairros,2000,,,44o 28´W,5o 9´S,2103802,-44.44001,-5.038448,358.493,-44.44001,-5.038448,3,,IBGE 2015 (Municipality admin center),Leonardo & Rebêlo 2004,2004,,
3439,L. longipalpis,,L_longipalpis,Brazil,Minas Gerais,Porteirinha,,2000,,,43°01’46’’ W,15°44’42’’ S,3152204,-43.028523,-15.746838,1749.683,-43.028523,-15.746838,3,,IBGE 2015 (Municipality admin center),França-Silva et al. 2005,2005,,
3570,L. intermedia,,L_neivai,Brazil,Minas Gerais,Uberlândia,Araguari River Basin,2000,,,47°50’ - 48°50’ W,18°30’ - 19°30’ S,3170206,-48.27795,-18.918999,4115.206,-47.981,-19.059,2,,,Lemos & Lima 2005,2005,"Written in Portuguese, should be rechecked for additionational information",
3571,L. whitmani,,L_whitmani,Brazil,Minas Gerais,Uberlândia,Araguari River Basin,2000,,,47°50’ - 48°50’ W,18°30’ - 19°30’ S,3170206,-48.27795,-18.918999,4115.206,-47.981,-19.059,2,,,Lemos & Lima 2005,2005,"Written in Portuguese, should be rechecked for additionational information",
5661,L. neivai,,L_neivai,Brazil,Santa Catarina,Navegantes,Escalvado,2000,,,48º39’15” W,26º53’56” S,4211306,-48.649183,-26.897439,112.029,-48.7333,-26.8333,2,,,Marcondes et al. 2005,2005,,
5642,L. neivai,,L_neivai,Brazil,Santa Catarina,Balneário Piçarras,Nossa Senhora da Conceição,2000,,,48º41’19” W,26º45’50” S,4212809,-48.675051,-26.769171,99.424,-48.6886,-26.7638,1,coordinates,Cited in ref,Marcondes et al. 2005,2005,,
6564,L. migonei,,L_migonei,Colombia,La Guajira,Riohacha,"Riohacha, Tomarrazón a La Gloria, finca del Sr. Loaiza",2000,,0,,,,,,,-72.916784,11.538415,3,,Google Earth,Barreto et al. 2006,2006,,
2649,L. migonei,,L_migonei,Brazil,Minas Gerais,Caparaó,Capim Roxo,2000,,,,,3112109,-41.90719,-20.525588,130.694,-41.90719,-20.525588,3,,IBGE 2015 (Municipality admin center),Saraiva et al. 2006,2006,,
2652,L. whitmani,,L_whitmani,Brazil,Minas Gerais,Caparaó,Capim Roxo,2000,,,,,3112109,-41.90719,-20.525588,130.694,-41.90719,-20.525588,3,,IBGE 2015 (Municipality admin center),Saraiva et al. 2006,2006,,
2653,L. intermedia,,L_intermedia,Brazil,Minas Gerais,Caparaó,Capim Roxo  (localidade rural),2000,,,,,3112109,-41.90719,-20.525588,130.694,-41.90719,-20.525588,3,,IBGE 2015 (Municipality admin center),Saraiva et al. 2006,2006,"couldn't obtain coordinates, georreference of municipality center",
2656,L. migonei,,L_migonei,Brazil,Minas Gerais,Caparaó,Empossado,2000,,,,,3112109,-41.90719,-20.525588,130.694,-41.90719,-20.525588,3,,IBGE 2015 (Municipality admin center),Saraiva et al. 2006,2006,,
2659,L. whitmani,,L_whitmani,Brazil,Minas Gerais,Caparaó,Empossado,2000,,,,,3112109,-41.90719,-20.525588,130.694,-41.90719,-20.525588,3,,IBGE 2015 (Municipality admin center),Saraiva et al. 2006,2006,,
2660,L. intermedia,,L_intermedia,Brazil,Minas Gerais,Caparaó,Empossado  (localidade rural),2000,,,,,3112109,-41.90719,-20.525588,130.694,-41.90719,-20.525588,3,,IBGE 2015 (Municipality admin center),Saraiva et al. 2006,2006,"couldn't obtain coordinates, georreference of municipality center",
2663,L. migonei,,L_migonei,Brazil,Minas Gerais,Caparaó,Galiléia,2000,,,,,3112109,-41.90719,-20.525588,130.694,-41.90719,-20.525588,3,,IBGE 2015 (Municipality admin center),Saraiva et al. 2006,2006,,
2666,L. whitmani,,L_whitmani,Brazil,Minas Gerais,Caparaó,Galiléia,2000,,,,,3112109,-41.90719,-20.525588,130.694,-41.90719,-20.525588,3,,IBGE 2015 (Municipality admin center),Saraiva et al. 2006,2006,,
2667,L. intermedia,,L_intermedia,Brazil,Minas Gerais,Caparaó,Galiléia  (localidade rural),2000,,,,,3112109,-41.90719,-20.525588,130.694,-41.90719,-20.525588,3,,IBGE 2015 (Municipality admin center),Saraiva et al. 2006,2006,"couldn't obtain coordinates, georreference of municipality center",
2670,L. migonei,,L_migonei,Brazil,Minas Gerais,Caparaó,Grumarim,2000,,,,,3112109,-41.90719,-20.525588,130.694,-41.90719,-20.525588,3,,IBGE 2015 (Municipality admin center),Saraiva et al. 2006,2006,,
2672,L. whitmani,,L_whitmani,Brazil,Minas Gerais,Caparaó,Grumarim,2000,,,,,3112109,-41.90719,-20.525588,130.694,-41.90719,-20.525588,3,,IBGE 2015 (Municipality admin center),Saraiva et al. 2006,2006,,
2673,L. intermedia,,L_intermedia,Brazil,Minas Gerais,Caparaó,Grumarim  (localidade rural),2000,,,,,3112109,-41.90719,-20.525588,130.694,-41.90719,-20.525588,3,,IBGE 2015 (Municipality admin center),Saraiva et al. 2006,2006,"couldn't obtain coordinates, georreference of municipality center",
2676,L. migonei,,L_migonei,Brazil,Minas Gerais,Caparaó,Taquaruna,2000,,,,,3112109,-41.90719,-20.525588,130.694,-41.90719,-20.525588,3,,IBGE 2015 (Municipality admin center),Saraiva et al. 2006,2006,,
2678,L. whitmani,,L_whitmani,Brazil,Minas Gerais,Caparaó,Taquaruna,2000,,,,,3112109,-41.90719,-20.525588,130.694,-41.90719,-20.525588,3,,IBGE 2015 (Municipality admin center),Saraiva et al. 2006,2006,,
2679,L. intermedia,,L_intermedia,Brazil,Minas Gerais,Caparaó,Taquaruna (localidade rural),2000,,,,,3112109,-41.90719,-20.525588,130.694,-41.90719,-20.525588,3,,IBGE 2015 (Municipality admin center),Saraiva et al. 2006,2006,"couldn't obtain coordinates, georreference of municipality center",
2645,L. intermedia,,L_intermedia,Brazil,Minas Gerais,Caparaó,Caparaó (cidade),2000,,,,,3112109,-41.90719,-20.525588,130.694,-41.905,-20.526,2,,,Saraiva et al. 2006,2006,"Written in Portuguese, should be rechecked for additionational information",
2646,L. whitmani,,L_whitmani,Brazil,Minas Gerais,Caparaó,Caparaó (cidade),2000,,,,,3112109,-41.90719,-20.525588,130.694,-41.905,-20.526,2,,,Saraiva et al. 2006,2006,,
2482,L. migonei,,L_migonei,Brazil,Minas Gerais,Alto Caparaó,Alto Caparaó (Cidade),2000,,,,,3102050,-41.873084,-20.444361,103.69,-41.87471,-20.45465,2,,,Saraiva et al. 2006,2006,,
2483,L. whitmani,,L_whitmani,Brazil,Minas Gerais,Alto Caparaó,Alto Caparaó (Cidade),2000,,,,,3102050,-41.873084,-20.444361,103.69,-41.87471,-20.45465,2,,,Saraiva et al. 2006,2006,,
2488,L. migonei,,L_migonei,Brazil,Minas Gerais,Alto Caparaó,Córrego do Bálsamo,2000,,,,,3102050,-41.873084,-20.444361,103.69,-41.873084,-20.444361,3,,IBGE 2015 (Municipality admin center),Saraiva et al. 2006,2006,,
2490,L. whitmani,,L_whitmani,Brazil,Minas Gerais,Alto Caparaó,Córrego do Bálsamo,2000,,,,,3102050,-41.873084,-20.444361,103.69,-41.873084,-20.444361,3,,IBGE 2015 (Municipality admin center),Saraiva et al. 2006,2006,,
2491,L. intermedia,,L_intermedia,Brazil,Minas Gerais,Alto Caparaó,Córrego do Bálsamo (localidade rural em Alto Caparaó com cafezais e pastagem. Cafezais próximos às casas),2000,,,,,3102050,-41.873084,-20.444361,103.69,-41.873084,-20.444361,3,,IBGE 2015 (Municipality admin center),Saraiva et al. 2006,2006,"Written in Portuguese, should be rechecked for additionational information",
3623,L. intermedia,,L_intermedia,Brazil,Minas Gerais,Varzelândia,Brejo do Mutambal,2000,,,,,3170909,-44.027948,-15.708871,814.994,-44.027948,-15.708871,3,,IBGE 2015 (Municipality admin center),Dias et al. 2007,2007,"Written in Portuguese, should be rechecked for additionational information",
3626,L. longipalpis,,L_longipalpis,Brazil,Minas Gerais,Varzelândia,Brejo do Mutambal,2000,,,,,3170909,-44.027948,-15.708871,814.994,-44.027948,-15.708871,3,,IBGE 2015 (Municipality admin center),Dias et al. 2007,2007,"Written in Portuguese, should be rechecked for additionational information",
3628,L. migonei,,L_migonei,Brazil,Minas Gerais,Varzelândia,Brejo do Mutambal,2000,,,,,3170909,-44.027948,-15.708871,814.994,-44.027948,-15.708871,3,,IBGE 2015 (Municipality admin center),Dias et al. 2007,2007,"Written in Portuguese, should be rechecked for additionational information",
3630,L. whitmani,,L_whitmani,Brazil,Minas Gerais,Varzelândia,Brejo do Mutambal,2000,,,,,3170909,-44.027948,-15.708871,814.994,-44.027948,-15.708871,3,,IBGE 2015 (Municipality admin center),Dias et al. 2007,2007,"Written in Portuguese, should be rechecked for additionational information",
6675,L. flaviscutellata,,L_flaviscutellata,French Guiana,Saint-Laurent du Maroni,Saül,,2000,2001,0,,,,,,,-53.19319,3.610953,2,,Google Earth,Fouque et al. 2007,2007,mapa do país com distritos de coleta,
6676,L. umbratilis,,L_umbratilis,French Guiana,Saint-Laurent du Maroni,Saül,,2000,2001,0,,,,,,,-53.19319,3.610953,2,,Google Earth,Fouque et al. 2007,2007,mapa do país com distritos de coleta,
6667,L. flaviscutellata,,L_flaviscutellata,French Guiana,Cayenne,Sinnamary,,2000,2001,0,,,,,,,-52.953143,5.370959,2,,Google Earth,Fouque et al. 2007,2007,mapa do país com distritos de coleta,
6669,L. umbratilis,,L_umbratilis,French Guiana,Cayenne,Sinnamary,,2000,2001,0,,,,,,,-52.953143,5.370959,2,,Google Earth,Fouque et al. 2007,2007,mapa do país com distritos de coleta,
6649,L. flaviscutellata,,L_flaviscutellata,French Guiana,Cayenne,Montsinery,,2000,2001,0,,,,,,,-52.502072,4.894779,2,,Google Earth,Fouque et al. 2007,2007,mapa do país com distritos de coleta,
6651,L. umbratilis,,L_umbratilis,French Guiana,Cayenne,Montsinery,,2000,2001,0,,,,,,,-52.502072,4.894779,2,,Google Earth,Fouque et al. 2007,2007,mapa do país com distritos de coleta,
6652,L. flaviscutellata,,L_flaviscutellata,French Guiana,Cayenne,Nancibo,,2000,2001,0,,,,,,,-52.481484,4.680318,2,,Google Earth,Fouque et al. 2007,2007,mapa do país com distritos de coleta,
6653,L. umbratilis,,L_umbratilis,French Guiana,Cayenne,Nancibo,,2000,2001,0,,,,,,,-52.481484,4.680318,2,,Google Earth,Fouque et al. 2007,2007,mapa do país com distritos de coleta,
6640,L. flaviscutellata,,L_flaviscutellata,French Guiana,Cayenne,Cacao,,2000,2001,0,,,,,,,-52.471928,4.560907,2,,Google Earth,Fouque et al. 2007,2007,mapa do país com distritos de coleta,
6641,L. umbratilis,,L_umbratilis,French Guiana,Cayenne,Cacao,,2000,2001,0,,,,,,,-52.471928,4.560907,2,,Google Earth,Fouque et al. 2007,2007,mapa do país com distritos de coleta,
6659,L. flaviscutellata,,L_flaviscutellata,French Guiana,Cayenne,Regina, forested areas along the littoral,2000,2001,0,,,,,,,-52.135422,4.300865,2,,Google Earth,Fouque et al. 2007,2007,Mapa do país com distritos de coleta. Infecção natural por Leishmania (V.) guyanensis - isolamento em meio de cultura e caracterização molecular do parasito,
6660,L. umbratilis,,L_umbratilis,French Guiana,Cayenne,Regina, forested areas along the littoral,2000,2001,0,,,,,,,-52.135422,4.300865,2,,Google Earth,Fouque et al. 2007,2007,Mapa do país com distritos de coleta. Infecção natural por Leishmania (V.) guyanensis - isolamento em meio de cultura e caracterização molecular do parasito,
6313,L. neivai,,L_neivai,Brazil,São Paulo,Teodoro Sampaio,State Park Morro do Diabo,2000,,,52º 20’ W,22º 30’ S,3554300,-52.171195,-22.531007,1555.803,-52.1839,-22.6216,2,,,Alessi et al. 2009,2009,Map included in article,
6314,L. whitmani,,L_whitmani,Brazil,São Paulo,Teodoro Sampaio,State Park Morro do Diabo,2000,,,52º 20’ W,22º 30’ S,3554300,-52.171195,-22.531007,1555.803,-52.1839,-22.6216,2,,,Alessi et al. 2009,2009,Map included in article,
4654,L. neivai,,L_neivai,Brazil,Paraná,Maringá,Horto Florestal,2000,,,,,4115200,-51.939882,-23.42228,487.052,-51.96848,-23.43484,2,,,Santos et al. 2009,2009,"Written in Portuguese, should be rechecked for additionational information",
4655,L. whitmani,,L_whitmani,Brazil,Paraná,Maringá,Horto Florestal,2000,,,51°57’50”W,23°26’06”S,4115200,-51.939882,-23.42228,487.052,-51.96848,-23.43484,2,,,Santos et al. 2009,2009,"Written in Portuguese, should be rechecked for additionational information",
4650,L. whitmani,,L_whitmani,Brazil,Paraná,Maringá,Borba Gato,2000,,,51°57’39”,23°27’10”S,4115200,-51.939882,-23.42228,487.052,-51.96083,-23.45277,2,,,Santos et al. 2009,2009,"Written in Portuguese, should be rechecked for additionational information",
2494,L. intermedia,,L_intermedia,Brazil,Minas Gerais,Alto Caparaó,Zona Urbana,2000,2000,0,,,3102050,-41.873084,-20.444361,103.69,-41.873084,-20.444361,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR,NA,,
2292,L. cruzi,MF,L_cruzi,Brazil,Mato Grosso do Sul,Corumbá,Corumbá,2000,2000,0,,,5003207,-57.648985,-19.006375,64962.854,-57.648985,-19.006375,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR (SpeciesLink),NA,,
6479,L. longipalpis,,L_longipalpis,Brazil,Tocantins,Porto Nacional,Porto Nacional,2000,2000,0,,,1718204,-48.412153,-10.70857,4449.917,-48.412153,-10.70857,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR (speciesLink),NA,,
6481,L. whitmani,,L_whitmani,Brazil,Tocantins,Porto Nacional,Porto Nacional,2000,2000,0,,,1718204,-48.412153,-10.70857,4449.917,-48.412153,-10.70857,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR (speciesLink),NA,,
2648,L. migonei,,L_migonei,Brazil,Minas Gerais,Caparaó,Capim Roxo,2000,2000,0,,,3112109,-41.90719,-20.525588,130.694,-41.90719,-20.525588,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR (speciesLink),NA,,
2650,L. whitmani,,L_whitmani,Brazil,Minas Gerais,Caparaó,Capim Roxo,2000,2000,0,,,3112109,-41.90719,-20.525588,130.694,-41.90719,-20.525588,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR (speciesLink),NA,,
